feature,mean_abs_shap
x11_7813.0,0.0
x11_7750.0,0.0
x11_7751.0,0.0
x11_7754.0,0.0
x11_7755.0,0.0
x11_7756.0,0.0
x11_7758.0,0.0
x11_7759.0,0.0
x11_7760.0,0.0
x11_7761.0,0.0
x11_7763.0,0.0
x11_7764.0,0.0
x11_7765.0,0.0
x11_7766.0,0.0
x11_7769.0,0.0
x11_7792.0,0.0
x11_7772.0,0.0
x11_7773.0,0.0
x11_7774.0,0.0
x11_7777.0,0.0
x11_7778.0,0.0
x11_7780.0,0.0
x11_7781.0,0.0
x11_7782.0,0.0
x11_7783.0,0.0
x11_7785.0,0.0
x11_7786.0,0.0
x11_7787.0,0.0
x11_7789.0,0.0
x11_7790.0,0.0
x11_7770.0,0.0
x11_7882.0,0.0
x11_7883.0,0.0
x11_7886.0,0.0
x11_7887.0,0.0
x11_7890.0,0.0
x11_7892.0,0.0
x11_7893.0,0.0
x11_7895.0,0.0
x11_7896.0,0.0
x11_7898.0,0.0
x11_7899.0,0.0
x11_7903.0,0.0
x11_7904.0,0.0
x11_7906.0,0.0
x11_7832.0,0.0
x11_7910.0,0.0
x11_7911.0,0.0
x11_7912.0,0.0
x11_7913.0,0.0
x11_7914.0,0.0
x11_7916.0,0.0
x11_7917.0,0.0
x11_7918.0,0.0
x11_7920.0,0.0
x11_7922.0,0.0
x11_7923.0,0.0
x11_7925.0,0.0
x11_7926.0,0.0
x11_7927.0,0.0
x11_7907.0,0.0
x11_7833.0,0.0
x11_7834.0,0.0
x11_7835.0,0.0
x11_7836.0,0.0
x11_7837.0,0.0
x11_7838.0,0.0
x11_7840.0,0.0
x11_7841.0,0.0
x11_7844.0,0.0
x11_7845.0,0.0
x11_7850.0,0.0
x11_7851.0,0.0
x11_7852.0,0.0
x11_7853.0,0.0
x11_7881.0,0.0
x11_7856.0,0.0
x11_7860.0,0.0
x11_7862.0,0.0
x11_7863.0,0.0
x11_7864.0,0.0
x11_7865.0,0.0
x11_7866.0,0.0
x11_7867.0,0.0
x11_7869.0,0.0
x11_7870.0,0.0
x11_7872.0,0.0
x11_7875.0,0.0
x11_7877.0,0.0
x11_7878.0,0.0
x11_7879.0,0.0
x11_7855.0,0.0
x11_25078.0,0.0
x11_25080.0,0.0
x11_25081.0,0.0
x11_25082.0,0.0
x11_25083.0,0.0
x11_25087.0,0.0
x11_25088.0,0.0
x11_25091.0,0.0
x11_25097.0,0.0
x11_25100.0,0.0
x11_25101.0,0.0
x11_25104.0,0.0
x11_25108.0,0.0
x11_25109.0,0.0
x11_7748.0,0.0
x11_25117.0,0.0
x11_25121.0,0.0
x11_25122.0,0.0
x11_25126.0,0.0
x11_25132.0,0.0
x11_25133.0,0.0
x11_25140.0,0.0
x11_25142.0,0.0
x11_25144.0,0.0
x11_25147.0,0.0
x11_25148.0,0.0
x11_25149.0,0.0
x11_25150.0,0.0
x11_25151.0,0.0
x11_25110.0,0.0
x11_25014.0,0.0
x11_25015.0,0.0
x11_25016.0,0.0
x11_25022.0,0.0
x11_25024.0,0.0
x11_25026.0,0.0
x11_25031.0,0.0
x11_25032.0,0.0
x11_25033.0,0.0
x11_25038.0,0.0
x11_25039.0,0.0
x11_25040.0,0.0
x11_25042.0,0.0
x11_25043.0,0.0
x11_25077.0,0.0
x11_25049.0,0.0
x11_25050.0,0.0
x11_25051.0,0.0
x11_25052.0,0.0
x11_25054.0,0.0
x11_25056.0,0.0
x11_25057.0,0.0
x11_25059.0,0.0
x11_25062.0,0.0
x11_25068.0,0.0
x11_25071.0,0.0
x11_25073.0,0.0
x11_25074.0,0.0
x11_25076.0,0.0
x11_25046.0,0.0
x11_7701.0,0.0
x11_7704.0,0.0
x11_7705.0,0.0
x11_7709.0,0.0
x11_7710.0,0.0
x11_7711.0,0.0
x11_7713.0,0.0
x11_7714.0,0.0
x11_7715.0,0.0
x11_7716.0,0.0
x11_7717.0,0.0
x11_7718.0,0.0
x11_7719.0,0.0
x11_7720.0,0.0
x11_25159.0,0.0
x11_7723.0,0.0
x11_7725.0,0.0
x11_7726.0,0.0
x11_7727.0,0.0
x11_7728.0,0.0
x11_7729.0,0.0
x11_7736.0,0.0
x11_7737.0,0.0
x11_7740.0,0.0
x11_7741.0,0.0
x11_7742.0,0.0
x11_7743.0,0.0
x11_7746.0,0.0
x11_7747.0,0.0
x11_7721.0,0.0
x11_25160.0,0.0
x11_25161.0,0.0
x11_25165.0,0.0
x11_25166.0,0.0
x11_25168.0,0.0
x11_25170.0,0.0
x11_25179.0,0.0
x11_25182.0,0.0
x11_25191.0,0.0
x11_25192.0,0.0
x11_25196.0,0.0
x11_25197.0,0.0
x11_25200.0,0.0
x11_25201.0,0.0
x11_7700.0,0.0
x11_7678.0,0.0
x11_7679.0,0.0
x11_7680.0,0.0
x11_7683.0,0.0
x11_7688.0,0.0
x11_7689.0,0.0
x11_7690.0,0.0
x11_7691.0,0.0
x11_7692.0,0.0
x11_7694.0,0.0
x11_7695.0,0.0
x11_7696.0,0.0
x11_7697.0,0.0
x11_7698.0,0.0
x11_7699.0,0.0
x11_7676.0,0.0
x11_24213.0,0.0
x11_24214.0,0.0
x11_24215.0,0.0
x11_24216.0,0.0
x11_24217.0,0.0
x11_24220.0,0.0
x11_24222.0,0.0
x11_24223.0,0.0
x11_24224.0,0.0
x11_24225.0,0.0
x11_24226.0,0.0
x11_24227.0,0.0
x11_24228.0,0.0
x11_24229.0,0.0
x11_24651.0,0.0
x11_24231.0,0.0
x11_24232.0,0.0
x11_24233.0,0.0
x11_24234.0,0.0
x11_24236.0,0.0
x11_24237.0,0.0
x11_24240.0,0.0
x11_24241.0,0.0
x11_24242.0,0.0
x11_24245.0,0.0
x11_24247.0,0.0
x11_24248.0,0.0
x11_24253.0,0.0
x11_24254.0,0.0
x11_24230.0,0.0
x11_24179.0,0.0
x11_24180.0,0.0
x11_24181.0,0.0
x11_24182.0,0.0
x11_24183.0,0.0
x11_24184.0,0.0
x11_24185.0,0.0
x11_24187.0,0.0
x11_24188.0,0.0
x11_24189.0,0.0
x11_24190.0,0.0
x11_24192.0,0.0
x11_24193.0,0.0
x11_24194.0,0.0
x11_24212.0,0.0
x11_24196.0,0.0
x11_24198.0,0.0
x11_24199.0,0.0
x11_24200.0,0.0
x11_24201.0,0.0
x11_24202.0,0.0
x11_24203.0,0.0
x11_24204.0,0.0
x11_24205.0,0.0
x11_24206.0,0.0
x11_24208.0,0.0
x11_24209.0,0.0
x11_24210.0,0.0
x11_24211.0,0.0
x11_24195.0,0.0
x11_24301.0,0.0
x11_24302.0,0.0
x11_24303.0,0.0
x11_24304.0,0.0
x11_24307.0,0.0
x11_24308.0,0.0
x11_24309.0,0.0
x11_24310.0,0.0
x11_24311.0,0.0
x11_24312.0,0.0
x11_24314.0,0.0
x11_24316.0,0.0
x11_24317.0,0.0
x11_24318.0,0.0
x11_24257.0,0.0
x11_24321.0,0.0
x11_24322.0,0.0
x11_24323.0,0.0
x11_24325.0,0.0
x11_24326.0,0.0
x11_24327.0,0.0
x11_24329.0,0.0
x11_24332.0,0.0
x11_24333.0,0.0
x11_24334.0,0.0
x11_24335.0,0.0
x11_24336.0,0.0
x11_24337.0,0.0
x11_24338.0,0.0
x11_24320.0,0.0
x11_24258.0,0.0
x11_24260.0,0.0
x11_24261.0,0.0
x11_24262.0,0.0
x11_24263.0,0.0
x11_24264.0,0.0
x11_24265.0,0.0
x11_24266.0,0.0
x11_24267.0,0.0
x11_24268.0,0.0
x11_24269.0,0.0
x11_24270.0,0.0
x11_24273.0,0.0
x11_24274.0,0.0
x11_24300.0,0.0
x11_24278.0,0.0
x11_24279.0,0.0
x11_24281.0,0.0
x11_24282.0,0.0
x11_24283.0,0.0
x11_24284.0,0.0
x11_24288.0,0.0
x11_24289.0,0.0
x11_24290.0,0.0
x11_24291.0,0.0
x11_24293.0,0.0
x11_24294.0,0.0
x11_24296.0,0.0
x11_24297.0,0.0
x11_24299.0,0.0
x11_24276.0,0.0
x11_24078.0,0.0
x11_24079.0,0.0
x11_24080.0,0.0
x11_24081.0,0.0
x11_24082.0,0.0
x11_24083.0,0.0
x11_24084.0,0.0
x11_24085.0,0.0
x11_24086.0,0.0
x11_24087.0,0.0
x11_24088.0,0.0
x11_24089.0,0.0
x11_24090.0,0.0
x11_24092.0,0.0
x11_24177.0,0.0
x11_24094.0,0.0
x11_24095.0,0.0
x11_24096.0,0.0
x11_24097.0,0.0
x11_24098.0,0.0
x11_24099.0,0.0
x11_24100.0,0.0
x11_24102.0,0.0
x11_24103.0,0.0
x11_24104.0,0.0
x11_24105.0,0.0
x11_24106.0,0.0
x11_24107.0,0.0
x11_24108.0,0.0
x11_24093.0,0.0
x11_24044.0,0.0
x11_24045.0,0.0
x11_24046.0,0.0
x11_24047.0,0.0
x11_24048.0,0.0
x11_24049.0,0.0
x11_24050.0,0.0
x11_24051.0,0.0
x11_24052.0,0.0
x11_24053.0,0.0
x11_24054.0,0.0
x11_24056.0,0.0
x11_24057.0,0.0
x11_24058.0,0.0
x11_24076.0,0.0
x11_24060.0,0.0
x11_24061.0,0.0
x11_24062.0,0.0
x11_24063.0,0.0
x11_24064.0,0.0
x11_24065.0,0.0
x11_24066.0,0.0
x11_24067.0,0.0
x11_24068.0,0.0
x11_24069.0,0.0
x11_24070.0,0.0
x11_24071.0,0.0
x11_24073.0,0.0
x11_24075.0,0.0
x11_24059.0,0.0
x11_24145.0,0.0
x11_24146.0,0.0
x11_24147.0,0.0
x11_24148.0,0.0
x11_24149.0,0.0
x11_24150.0,0.0
x11_24151.0,0.0
x11_24152.0,0.0
x11_24153.0,0.0
x11_24154.0,0.0
x11_24155.0,0.0
x11_24156.0,0.0
x11_24158.0,0.0
x11_24159.0,0.0
x11_24109.0,0.0
x11_24161.0,0.0
x11_24162.0,0.0
x11_24163.0,0.0
x11_24164.0,0.0
x11_24165.0,0.0
x11_24166.0,0.0
x11_24167.0,0.0
x11_24168.0,0.0
x11_24170.0,0.0
x11_24171.0,0.0
x11_24172.0,0.0
x11_24173.0,0.0
x11_24175.0,0.0
x11_24176.0,0.0
x11_24160.0,0.0
x11_24110.0,0.0
x11_24111.0,0.0
x11_24112.0,0.0
x11_24113.0,0.0
x11_24114.0,0.0
x11_24115.0,0.0
x11_24116.0,0.0
x11_24117.0,0.0
x11_24118.0,0.0
x11_24119.0,0.0
x11_24120.0,0.0
x11_24122.0,0.0
x11_24123.0,0.0
x11_24125.0,0.0
x11_24144.0,0.0
x11_24128.0,0.0
x11_24130.0,0.0
x11_24131.0,0.0
x11_24132.0,0.0
x11_24133.0,0.0
x11_24134.0,0.0
x11_24135.0,0.0
x11_24136.0,0.0
x11_24137.0,0.0
x11_24138.0,0.0
x11_24139.0,0.0
x11_24140.0,0.0
x11_24141.0,0.0
x11_24142.0,0.0
x11_24143.0,0.0
x11_24126.0,0.0
x11_24539.0,0.0
x11_24540.0,0.0
x11_24541.0,0.0
x11_24544.0,0.0
x11_24545.0,0.0
x11_24546.0,0.0
x11_24547.0,0.0
x11_24548.0,0.0
x11_24549.0,0.0
x11_24550.0,0.0
x11_24551.0,0.0
x11_24552.0,0.0
x11_24553.0,0.0
x11_24555.0,0.0
x11_24339.0,0.0
x11_24557.0,0.0
x11_24558.0,0.0
x11_24560.0,0.0
x11_24561.0,0.0
x11_24562.0,0.0
x11_24563.0,0.0
x11_24565.0,0.0
x11_24566.0,0.0
x11_24567.0,0.0
x11_24568.0,0.0
x11_24569.0,0.0
x11_24570.0,0.0
x11_24571.0,0.0
x11_24572.0,0.0
x11_24556.0,0.0
x11_24495.0,0.0
x11_24496.0,0.0
x11_24498.0,0.0
x11_24499.0,0.0
x11_24500.0,0.0
x11_24502.0,0.0
x11_24503.0,0.0
x11_24504.0,0.0
x11_24506.0,0.0
x11_24507.0,0.0
x11_24508.0,0.0
x11_24510.0,0.0
x11_24511.0,0.0
x11_24512.0,0.0
x11_24538.0,0.0
x11_24514.0,0.0
x11_24515.0,0.0
x11_24518.0,0.0
x11_24519.0,0.0
x11_24521.0,0.0
x11_24523.0,0.0
x11_24527.0,0.0
x11_24528.0,0.0
x11_24531.0,0.0
x11_24532.0,0.0
x11_24533.0,0.0
x11_24534.0,0.0
x11_24536.0,0.0
x11_24537.0,0.0
x11_24513.0,0.0
x11_24618.0,0.0
x11_24619.0,0.0
x11_24620.0,0.0
x11_24621.0,0.0
x11_24624.0,0.0
x11_24625.0,0.0
x11_24626.0,0.0
x11_24628.0,0.0
x11_24629.0,0.0
x11_24630.0,0.0
x11_24632.0,0.0
x11_24633.0,0.0
x11_24634.0,0.0
x11_24635.0,0.0
x11_24573.0,0.0
x11_24637.0,0.0
x11_24638.0,0.0
x11_24639.0,0.0
x11_24640.0,0.0
x11_24641.0,0.0
x11_24642.0,0.0
x11_24643.0,0.0
x11_24644.0,0.0
x11_24645.0,0.0
x11_24646.0,0.0
x11_24647.0,0.0
x11_24648.0,0.0
x11_24649.0,0.0
x11_24650.0,0.0
x11_24636.0,0.0
x11_24575.0,0.0
x11_24576.0,0.0
x11_24577.0,0.0
x11_24579.0,0.0
x11_24580.0,0.0
x11_24581.0,0.0
x11_24582.0,0.0
x11_24583.0,0.0
x11_24584.0,0.0
x11_24586.0,0.0
x11_24587.0,0.0
x11_24588.0,0.0
x11_24589.0,0.0
x11_24590.0,0.0
x11_24617.0,0.0
x11_24594.0,0.0
x11_24596.0,0.0
x11_24597.0,0.0
x11_24598.0,0.0
x11_24600.0,0.0
x11_24601.0,0.0
x11_24603.0,0.0
x11_24604.0,0.0
x11_24605.0,0.0
x11_24606.0,0.0
x11_24607.0,0.0
x11_24608.0,0.0
x11_24609.0,0.0
x11_24610.0,0.0
x11_24616.0,0.0
x11_24591.0,0.0
x11_24376.0,0.0
x11_24377.0,0.0
x11_24379.0,0.0
x11_24380.0,0.0
x11_24381.0,0.0
x11_24382.0,0.0
x11_24384.0,0.0
x11_24385.0,0.0
x11_24386.0,0.0
x11_24387.0,0.0
x11_24389.0,0.0
x11_24394.0,0.0
x11_24396.0,0.0
x11_24397.0,0.0
x11_24494.0,0.0
x11_24401.0,0.0
x11_24402.0,0.0
x11_24403.0,0.0
x11_24404.0,0.0
x11_24405.0,0.0
x11_24406.0,0.0
x11_24408.0,0.0
x11_24410.0,0.0
x11_24411.0,0.0
x11_24412.0,0.0
x11_24413.0,0.0
x11_24414.0,0.0
x11_24415.0,0.0
x11_24416.0,0.0
x11_24400.0,0.0
x11_24340.0,0.0
x11_24341.0,0.0
x11_24342.0,0.0
x11_24343.0,0.0
x11_24344.0,0.0
x11_24345.0,0.0
x11_24346.0,0.0
x11_24348.0,0.0
x11_24349.0,0.0
x11_24350.0,0.0
x11_24351.0,0.0
x11_24353.0,0.0
x11_24354.0,0.0
x11_24355.0,0.0
x11_24375.0,0.0
x11_24357.0,0.0
x11_24359.0,0.0
x11_24360.0,0.0
x11_24361.0,0.0
x11_24362.0,0.0
x11_24363.0,0.0
x11_24364.0,0.0
x11_24365.0,0.0
x11_24366.0,0.0
x11_24369.0,0.0
x11_24370.0,0.0
x11_24372.0,0.0
x11_24373.0,0.0
x11_24374.0,0.0
x11_24356.0,0.0
x11_24458.0,0.0
x11_24459.0,0.0
x11_24460.0,0.0
x11_24463.0,0.0
x11_24464.0,0.0
x11_24466.0,0.0
x11_24467.0,0.0
x11_24468.0,0.0
x11_24469.0,0.0
x11_24470.0,0.0
x11_24471.0,0.0
x11_24473.0,0.0
x11_24474.0,0.0
x11_24475.0,0.0
x11_24418.0,0.0
x11_24477.0,0.0
x11_24478.0,0.0
x11_24479.0,0.0
x11_24480.0,0.0
x11_24481.0,0.0
x11_24482.0,0.0
x11_24483.0,0.0
x11_24485.0,0.0
x11_24486.0,0.0
x11_24487.0,0.0
x11_24488.0,0.0
x11_24490.0,0.0
x11_24491.0,0.0
x11_24493.0,0.0
x11_24476.0,0.0
x11_24419.0,0.0
x11_24420.0,0.0
x11_24421.0,0.0
x11_24422.0,0.0
x11_24423.0,0.0
x11_24425.0,0.0
x11_24427.0,0.0
x11_24428.0,0.0
x11_24429.0,0.0
x11_24430.0,0.0
x11_24431.0,0.0
x11_24432.0,0.0
x11_24434.0,0.0
x11_24435.0,0.0
x11_24457.0,0.0
x11_24438.0,0.0
x11_24439.0,0.0
x11_24440.0,0.0
x11_24441.0,0.0
x11_24443.0,0.0
x11_24444.0,0.0
x11_24445.0,0.0
x11_24448.0,0.0
x11_24449.0,0.0
x11_24450.0,0.0
x11_24451.0,0.0
x11_24452.0,0.0
x11_24454.0,0.0
x11_24455.0,0.0
x11_24456.0,0.0
x11_24436.0,0.0
x11_8673.0,0.0
x11_8674.0,0.0
x11_8675.0,0.0
x11_8676.0,0.0
x11_8677.0,0.0
x11_8678.0,0.0
x11_8679.0,0.0
x11_8680.0,0.0
x11_8681.0,0.0
x11_8682.0,0.0
x11_8683.0,0.0
x11_8684.0,0.0
x11_8685.0,0.0
x11_8686.0,0.0
x11_7928.0,0.0
x11_8688.0,0.0
x11_8689.0,0.0
x11_8690.0,0.0
x11_8691.0,0.0
x11_8692.0,0.0
x11_8693.0,0.0
x11_8694.0,0.0
x11_8695.0,0.0
x11_8696.0,0.0
x11_8697.0,0.0
x11_8698.0,0.0
x11_8699.0,0.0
x11_8700.0,0.0
x11_8701.0,0.0
x11_8687.0,0.0
x11_8642.0,0.0
x11_8643.0,0.0
x11_8645.0,0.0
x11_8646.0,0.0
x11_8647.0,0.0
x11_8648.0,0.0
x11_8649.0,0.0
x11_8650.0,0.0
x11_8651.0,0.0
x11_8652.0,0.0
x11_8653.0,0.0
x11_8654.0,0.0
x11_8655.0,0.0
x11_8656.0,0.0
x11_8672.0,0.0
x11_8658.0,0.0
x11_8659.0,0.0
x11_8660.0,0.0
x11_8661.0,0.0
x11_8662.0,0.0
x11_8663.0,0.0
x11_8664.0,0.0
x11_8665.0,0.0
x11_8666.0,0.0
x11_8667.0,0.0
x11_8668.0,0.0
x11_8669.0,0.0
x11_8670.0,0.0
x11_8671.0,0.0
x11_8657.0,0.0
x11_8735.0,0.0
x11_8736.0,0.0
x11_8738.0,0.0
x11_8739.0,0.0
x11_8740.0,0.0
x11_8741.0,0.0
x11_8742.0,0.0
x11_8743.0,0.0
x11_8744.0,0.0
x11_8745.0,0.0
x11_8746.0,0.0
x11_8747.0,0.0
x11_8749.0,0.0
x11_8750.0,0.0
x11_8702.0,0.0
x11_8752.0,0.0
x11_8753.0,0.0
x11_8754.0,0.0
x11_8755.0,0.0
x11_8756.0,0.0
x11_8757.0,0.0
x11_8758.0,0.0
x11_8759.0,0.0
x11_8760.0,0.0
x11_8761.0,0.0
x11_8762.0,0.0
x11_8763.0,0.0
x11_8764.0,0.0
x11_8765.0,0.0
x11_8751.0,0.0
x11_8703.0,0.0
x11_8704.0,0.0
x11_8705.0,0.0
x11_8706.0,0.0
x11_8707.0,0.0
x11_8708.0,0.0
x11_8709.0,0.0
x11_8710.0,0.0
x11_8711.0,0.0
x11_8712.0,0.0
x11_8713.0,0.0
x11_8714.0,0.0
x11_8715.0,0.0
x11_8716.0,0.0
x11_8734.0,0.0
x11_8718.0,0.0
x11_8720.0,0.0
x11_8721.0,0.0
x11_8722.0,0.0
x11_8723.0,0.0
x11_8724.0,0.0
x11_8725.0,0.0
x11_8726.0,0.0
x11_8727.0,0.0
x11_8728.0,0.0
x11_8729.0,0.0
x11_8730.0,0.0
x11_8731.0,0.0
x11_8732.0,0.0
x11_8733.0,0.0
x11_8717.0,0.0
x11_8548.0,0.0
x11_8549.0,0.0
x11_8550.0,0.0
x11_8551.0,0.0
x11_8552.0,0.0
x11_8553.0,0.0
x11_8554.0,0.0
x11_8555.0,0.0
x11_8556.0,0.0
x11_8557.0,0.0
x11_8558.0,0.0
x11_8559.0,0.0
x11_8560.0,0.0
x11_8561.0,0.0
x11_8641.0,0.0
x11_8563.0,0.0
x11_8564.0,0.0
x11_8565.0,0.0
x11_8566.0,0.0
x11_8567.0,0.0
x11_8568.0,0.0
x11_8569.0,0.0
x11_8570.0,0.0
x11_8572.0,0.0
x11_8573.0,0.0
x11_8574.0,0.0
x11_8575.0,0.0
x11_8576.0,0.0
x11_8577.0,0.0
x11_8562.0,0.0
x11_8518.0,0.0
x11_8519.0,0.0
x11_8520.0,0.0
x11_8521.0,0.0
x11_8522.0,0.0
x11_8523.0,0.0
x11_8524.0,0.0
x11_8525.0,0.0
x11_8526.0,0.0
x11_8527.0,0.0
x11_8528.0,0.0
x11_8529.0,0.0
x11_8530.0,0.0
x11_8531.0,0.0
x11_8547.0,0.0
x11_8533.0,0.0
x11_8534.0,0.0
x11_8535.0,0.0
x11_8536.0,0.0
x11_8537.0,0.0
x11_8538.0,0.0
x11_8539.0,0.0
x11_8540.0,0.0
x11_8541.0,0.0
x11_8542.0,0.0
x11_8543.0,0.0
x11_8544.0,0.0
x11_8545.0,0.0
x11_8546.0,0.0
x11_8532.0,0.0
x11_8612.0,0.0
x11_8613.0,0.0
x11_8614.0,0.0
x11_8615.0,0.0
x11_8616.0,0.0
x11_8617.0,0.0
x11_8618.0,0.0
x11_8619.0,0.0
x11_8620.0,0.0
x11_8621.0,0.0
x11_8622.0,0.0
x11_8623.0,0.0
x11_8624.0,0.0
x11_8625.0,0.0
x11_8578.0,0.0
x11_8627.0,0.0
x11_8628.0,0.0
x11_8629.0,0.0
x11_8630.0,0.0
x11_8631.0,0.0
x11_8632.0,0.0
x11_8633.0,0.0
x11_8634.0,0.0
x11_8635.0,0.0
x11_8636.0,0.0
x11_8637.0,0.0
x11_8638.0,0.0
x11_8639.0,0.0
x11_8640.0,0.0
x11_8626.0,0.0
x11_8580.0,0.0
x11_8581.0,0.0
x11_8582.0,0.0
x11_8583.0,0.0
x11_8584.0,0.0
x11_8585.0,0.0
x11_8586.0,0.0
x11_8587.0,0.0
x11_8588.0,0.0
x11_8589.0,0.0
x11_8590.0,0.0
x11_8591.0,0.0
x11_8592.0,0.0
x11_8593.0,0.0
x11_8611.0,0.0
x11_8595.0,0.0
x11_8596.0,0.0
x11_8597.0,0.0
x11_8598.0,0.0
x11_8599.0,0.0
x11_8600.0,0.0
x11_8601.0,0.0
x11_8602.0,0.0
x11_8603.0,0.0
x11_8604.0,0.0
x11_8605.0,0.0
x11_8607.0,0.0
x11_8608.0,0.0
x11_8609.0,0.0
x11_8610.0,0.0
x11_8594.0,0.0
x11_8932.0,0.0
x11_8933.0,0.0
x11_8934.0,0.0
x11_8935.0,0.0
x11_8936.0,0.0
x11_8937.0,0.0
x11_8938.0,0.0
x11_8939.0,0.0
x11_8940.0,0.0
x11_8941.0,0.0
x11_8942.0,0.0
x11_8943.0,0.0
x11_8944.0,0.0
x11_8945.0,0.0
x11_8766.0,0.0
x11_8947.0,0.0
x11_8948.0,0.0
x11_8949.0,0.0
x11_8950.0,0.0
x11_8951.0,0.0
x11_8952.0,0.0
x11_8953.0,0.0
x11_8954.0,0.0
x11_8955.0,0.0
x11_8956.0,0.0
x11_8957.0,0.0
x11_8958.0,0.0
x11_8959.0,0.0
x11_8960.0,0.0
x11_8946.0,0.0
x11_8898.0,0.0
x11_8899.0,0.0
x11_8900.0,0.0
x11_8901.0,0.0
x11_8903.0,0.0
x11_8904.0,0.0
x11_8905.0,0.0
x11_8906.0,0.0
x11_8907.0,0.0
x11_8908.0,0.0
x11_8909.0,0.0
x11_8910.0,0.0
x11_8911.0,0.0
x11_8912.0,0.0
x11_8931.0,0.0
x11_8915.0,0.0
x11_8916.0,0.0
x11_8917.0,0.0
x11_8918.0,0.0
x11_8919.0,0.0
x11_8920.0,0.0
x11_8921.0,0.0
x11_8922.0,0.0
x11_8925.0,0.0
x11_8926.0,0.0
x11_8927.0,0.0
x11_8928.0,0.0
x11_8929.0,0.0
x11_8930.0,0.0
x11_8913.0,0.0
x11_8994.0,0.0
x11_8995.0,0.0
x11_8996.0,0.0
x11_8997.0,0.0
x11_8998.0,0.0
x11_8999.0,0.0
x11_9000.0,0.0
x11_9001.0,0.0
x11_9002.0,0.0
x11_9003.0,0.0
x11_9004.0,0.0
x11_9005.0,0.0
x11_9006.0,0.0
x11_9007.0,0.0
x11_8961.0,0.0
x11_9009.0,0.0
x11_9010.0,0.0
x11_9011.0,0.0
x11_9012.0,0.0
x11_9013.0,0.0
x11_9014.0,0.0
x11_9015.0,0.0
x11_9016.0,0.0
x11_9017.0,0.0
x11_9018.0,0.0
x11_9019.0,0.0
x11_9020.0,0.0
x11_9021.0,0.0
x11_9022.0,0.0
x11_9008.0,0.0
x11_8962.0,0.0
x11_8963.0,0.0
x11_8964.0,0.0
x11_8965.0,0.0
x11_8966.0,0.0
x11_8967.0,0.0
x11_8968.0,0.0
x11_8969.0,0.0
x11_8970.0,0.0
x11_8971.0,0.0
x11_8972.0,0.0
x11_8973.0,0.0
x11_8974.0,0.0
x11_8975.0,0.0
x11_8993.0,0.0
x11_8977.0,0.0
x11_8978.0,0.0
x11_8979.0,0.0
x11_8980.0,0.0
x11_8981.0,0.0
x11_8982.0,0.0
x11_8983.0,0.0
x11_8984.0,0.0
x11_8985.0,0.0
x11_8986.0,0.0
x11_8987.0,0.0
x11_8988.0,0.0
x11_8990.0,0.0
x11_8991.0,0.0
x11_8992.0,0.0
x11_8976.0,0.0
x11_8801.0,0.0
x11_8802.0,0.0
x11_8803.0,0.0
x11_8804.0,0.0
x11_8805.0,0.0
x11_8806.0,0.0
x11_8807.0,0.0
x11_8808.0,0.0
x11_8809.0,0.0
x11_8810.0,0.0
x11_8811.0,0.0
x11_8812.0,0.0
x11_8813.0,0.0
x11_8814.0,0.0
x11_8896.0,0.0
x11_8816.0,0.0
x11_8817.0,0.0
x11_8818.0,0.0
x11_8819.0,0.0
x11_8820.0,0.0
x11_8821.0,0.0
x11_8822.0,0.0
x11_8823.0,0.0
x11_8824.0,0.0
x11_8825.0,0.0
x11_8826.0,0.0
x11_8827.0,0.0
x11_8828.0,0.0
x11_8830.0,0.0
x11_8815.0,0.0
x11_8768.0,0.0
x11_8769.0,0.0
x11_8770.0,0.0
x11_8772.0,0.0
x11_8773.0,0.0
x11_8774.0,0.0
x11_8775.0,0.0
x11_8776.0,0.0
x11_8777.0,0.0
x11_8778.0,0.0
x11_8779.0,0.0
x11_8780.0,0.0
x11_8781.0,0.0
x11_8782.0,0.0
x11_8800.0,0.0
x11_8784.0,0.0
x11_8785.0,0.0
x11_8786.0,0.0
x11_8787.0,0.0
x11_8788.0,0.0
x11_8789.0,0.0
x11_8790.0,0.0
x11_8791.0,0.0
x11_8792.0,0.0
x11_8794.0,0.0
x11_8796.0,0.0
x11_8797.0,0.0
x11_8798.0,0.0
x11_8799.0,0.0
x11_8783.0,0.0
x11_8866.0,0.0
x11_8867.0,0.0
x11_8868.0,0.0
x11_8869.0,0.0
x11_8870.0,0.0
x11_8871.0,0.0
x11_8872.0,0.0
x11_8873.0,0.0
x11_8874.0,0.0
x11_8875.0,0.0
x11_8876.0,0.0
x11_8877.0,0.0
x11_8878.0,0.0
x11_8879.0,0.0
x11_8831.0,0.0
x11_8882.0,0.0
x11_8883.0,0.0
x11_8884.0,0.0
x11_8885.0,0.0
x11_8886.0,0.0
x11_8887.0,0.0
x11_8888.0,0.0
x11_8889.0,0.0
x11_8890.0,0.0
x11_8891.0,0.0
x11_8892.0,0.0
x11_8893.0,0.0
x11_8894.0,0.0
x11_8895.0,0.0
x11_8881.0,0.0
x11_8832.0,0.0
x11_8833.0,0.0
x11_8834.0,0.0
x11_8835.0,0.0
x11_8836.0,0.0
x11_8837.0,0.0
x11_8838.0,0.0
x11_8839.0,0.0
x11_8841.0,0.0
x11_8842.0,0.0
x11_8843.0,0.0
x11_8844.0,0.0
x11_8845.0,0.0
x11_8846.0,0.0
x11_8865.0,0.0
